ID,Year_Birth,Age,Generasi,Education,Marital_Status,Income,Economic_Stat,Kidhome,Teenhome,Dependent,Dt_Customer,Recency,Complain,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,mnttotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,totalpurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,totalacceptedcmp,Recency_Category
153,1953,61,Boomers,Bachelor,Divorced,23272.0,Lowest,0,0,0,2013-10-17,29,0,19.0,3,7,4,2,12,47.0,1,1,0,3,4,5,0,0,0,0,0,0,0,Low Recency
9323,1949,65,Boomers,Master,Married,49912.0,Low,0,1,1,2012-09-07,5,0,520.0,8,223,32,49,42,874.0,4,8,5,7,8,24,0,0,1,0,0,1,2,Low Recency
10001,1985,29,Milennial,Master,Married,7500.0,Lowest,1,0,1,2012-08-01,98,0,6.0,17,17,13,14,34,101.0,4,2,1,3,8,10,0,0,0,0,0,0,0,High Recency
3945,1947,67,Boomers,PhD,Widow,68117.0,Highest,0,1,1,2013-03-10,80,0,618.0,44,215,0,17,36,930.0,2,8,7,4,6,21,0,0,1,0,0,1,2,High Recency
3799,1955,59,Boomers,Bachelor,Married,67225.0,High,0,1,1,2013-11-26,4,0,315.0,35,322,46,7,122,847.0,3,7,2,11,5,23,0,0,0,0,0,0,0,Low Recency
8625,1976,38,Milennial,Bachelor,Married,17649.0,Lowest,1,0,1,2013-11-12,70,0,15.0,1,23,0,5,3,47.0,3,3,0,3,8,9,0,0,0,0,0,0,0,High Recency
3491,1975,39,Gen X,Bachelor,Married,55914.0,High,0,1,1,2013-04-29,32,0,384.0,60,364,119,89,122,1138.0,4,8,6,8,7,26,0,0,0,0,0,0,0,High Recency
983,1984,30,Milennial,Bachelor,Married,40059.0,Low,1,0,1,2013-09-28,82,0,110.0,29,92,28,10,122,391.0,1,6,2,3,8,12,0,0,1,0,0,0,1,High Recency
9119,1950,64,Boomers,Bachelor,Married,60905.0,High,0,1,1,2013-12-05,27,0,208.0,17,76,36,17,38,392.0,2,3,3,7,2,15,0,0,0,0,0,0,0,Low Recency
4786,1977,37,Milennial,Bachelor,Married,75330.0,Highest,1,1,2,2012-10-04,94,0,555.0,82,257,93,61,61,1109.0,4,8,3,11,6,26,0,0,0,0,0,0,0,High Recency
5872,1951,63,Boomers,Bachelor,Single,60689.0,High,0,1,1,2013-06-01,23,0,240.0,83,216,63,6,24,632.0,4,4,4,10,3,22,0,0,0,0,0,0,0,Low Recency
6568,1984,30,Milennial,Bachelor,Married,38680.0,Low,1,0,1,2013-03-28,97,0,11.0,0,36,15,5,12,79.0,1,2,0,3,7,6,0,0,0,0,0,0,0,High Recency
5628,1982,32,Milennial,Bachelor,Married,61416.0,High,0,0,0,2013-02-08,25,0,822.1000000000001,83,323,120,61,78,1487.1000000000001,1,8,3,10,6,22,0,0,1,0,0,0,1,Low Recency
5631,1991,23,Milennial,Bachelor,Single,49767.0,Low,0,0,0,2013-05-02,92,0,202.0,47,197,55,42,122,665.0,1,5,4,8,4,18,0,0,0,0,0,0,0,High Recency
4974,1970,44,Gen X,Bachelor,Single,83273.0,Highest,1,2,3,2012-09-25,98,0,433.0,83,499,16,89,102,1222.0,5,4,6,9,7,24,0,0,0,0,0,0,0,High Recency
8416,1981,33,Milennial,Bachelor,Married,29009.0,Lowest,1,0,1,2013-11-29,19,0,6.0,6,15,10,5,3,45.0,2,2,0,3,6,7,0,0,0,0,0,0,0,Low Recency
5454,1979,35,Milennial,Master,Married,45057.0,Low,1,0,1,2013-12-01,80,0,37.0,0,7,3,0,3,50.0,1,2,0,3,5,6,0,0,0,0,0,0,0,High Recency
4095,1971,43,Gen X,Bachelor,Married,37150.0,Low,1,0,1,2012-09-11,80,0,167.0,37,64,49,34,116,467.0,5,4,3,6,7,18,0,0,0,0,0,0,0,High Recency
5474,1970,44,Gen X,Bachelor,Single,43020.0,Low,1,0,1,2013-11-30,79,0,45.0,7,99,4,25,43,223.0,3,4,1,4,6,12,0,0,0,0,0,0,0,High Recency
4268,1959,55,Boomers,Bachelor,Married,53154.0,High,0,1,1,2014-06-09,50,0,129.0,0,21,0,1,7,158.0,1,3,1,4,4,9,0,0,0,0,0,0,0,High Recency
10701,1973,41,Gen X,Bachelor,Married,65308.0,High,0,0,0,2013-09-11,60,0,713.0,0,264,120,80,34,1211.0,1,7,7,11,4,26,1,0,0,0,1,0,2,High Recency
3507,1970,44,Gen X,Bachelor,Single,76467.0,Highest,1,0,1,2012-08-17,44,0,676.0,83,426,120,44,58,1407.0,2,2,5,5,6,14,0,0,0,0,0,1,1,High Recency
2079,1947,67,Boomers,Master,Married,81044.0,Highest,0,0,0,2013-12-27,0,0,450.0,26,499,73,89,26,1163.0,1,5,6,10,2,22,0,0,0,0,0,0,0,Low Recency
626,1951,63,Boomers,Bachelor,Married,32871.0,Lowest,1,1,2,2013-03-09,28,0,22.0,2,12,0,2,5,43.0,1,1,0,3,4,5,0,0,0,0,0,0,0,Low Recency
4426,1975,39,Gen X,Bachelor,Single,55801.0,High,1,1,2,2013-09-22,35,0,367.0,4,51,6,4,95,527.0,5,7,2,6,7,20,1,0,0,0,0,0,1,High Recency
2591,1959,55,Boomers,Bachelor,Widow,76320.0,Highest,0,1,1,2014-06-22,49,0,526.0,35,214,69,53,35,932.0,2,6,3,4,2,15,0,0,0,0,0,0,0,High Recency
10509,1955,59,Boomers,Master,Single,36927.0,Low,1,1,2,2014-06-02,46,0,51.0,0,16,0,0,4,71.0,2,3,0,3,8,8,0,0,0,0,0,0,0,High Recency
6382,1953,61,Boomers,Bachelor,Married,48794.0,Low,1,1,2,2014-06-26,97,0,25.0,0,11,3,0,15,54.0,1,1,0,3,4,5,0,0,0,0,0,0,0,High Recency
6673,1965,49,Gen X,Bachelor,Single,23478.0,Lowest,0,0,0,2013-03-19,51,0,28.0,6,27,12,17,39,129.0,1,3,0,3,8,7,0,0,0,0,0,0,0,High Recency
7441,1973,41,Gen X,Bachelor,Divorced,71128.0,Highest,1,0,1,2012-10-06,80,0,822.1000000000001,83,447,20,0,31,1403.1000000000001,3,2,7,11,7,23,0,0,0,0,0,0,0,High Recency
1071,1976,38,Milennial,PhD,Divorced,70179.0,Highest,0,1,1,2013-07-21,10,0,532.0,83,168,69,44,122,1018.0,3,7,3,11,5,24,0,0,0,0,0,0,0,Low Recency
10061,1950,64,Boomers,Bachelor,Married,59462.0,High,0,1,1,2013-01-05,29,0,724.0,17,143,0,8,122,1014.0,2,8,2,11,7,23,0,0,0,0,0,0,0,Low Recency
7187,1969,45,Gen X,Master,Married,49736.0,Low,1,1,2,2013-05-18,52,0,375.0,42,48,94,66,96,721.0,5,4,7,4,3,20,0,0,0,0,0,0,0,High Recency
8775,1969,45,Gen X,Bachelor,Married,38361.0,Low,1,0,1,2013-12-27,74,0,39.0,0,56,20,8,14,137.0,3,3,1,3,7,10,0,0,0,0,0,0,0,High Recency
1612,1981,33,Milennial,PhD,Single,50198.0,Low,1,0,1,2013-05-31,82,0,23.0,0,15,0,2,7,47.0,2,3,0,3,6,8,0,0,0,0,0,0,0,High Recency
2345,1982,32,Milennial,PhD,Married,70038.0,Highest,0,0,0,2013-10-25,54,0,587.0,54,348,71,54,122,1236.0,1,4,4,8,2,17,0,0,0,0,0,0,0,High Recency
322,1978,36,Milennial,Bachelor,Married,42554.0,Low,1,1,2,2013-01-12,93,0,29.0,1,11,0,0,3,44.0,2,2,0,3,4,7,0,0,0,0,0,0,0,High Recency
10897,1974,40,Gen X,Bachelor,Married,67445.0,High,0,1,1,2012-08-12,63,0,757.0,80,217,29,80,11,1174.0,5,8,6,11,6,30,0,0,0,0,0,0,0,High Recency
123,1951,63,Boomers,Bachelor,Widow,67046.0,High,0,1,1,2013-01-06,92,0,544.0,35,133,23,89,107,931.0,2,4,5,4,2,15,0,0,0,0,0,0,0,High Recency
6103,1948,66,Boomers,Bachelor,Married,42192.0,Low,0,0,0,2013-09-06,40,0,40.0,15,15,17,6,7,100.0,1,2,1,3,4,7,0,0,0,0,0,0,0,High Recency
7899,1952,62,Boomers,PhD,Married,77610.0,Highest,0,1,1,2012-10-29,70,0,822.1000000000001,33,332,21,33,16,1257.1000000000001,2,4,7,4,7,17,0,0,0,0,0,0,0,High Recency
10500,1984,30,Milennial,Bachelor,Married,31761.0,Lowest,1,0,1,2014-04-05,96,0,19.0,1,20,16,14,28,98.0,2,3,0,4,5,9,0,0,0,0,0,0,0,High Recency
1655,1979,35,Milennial,Bachelor,Married,34350.0,Lowest,1,0,1,2013-10-19,81,0,16.0,3,15,2,1,11,48.0,1,1,0,3,7,5,0,0,0,0,0,0,0,High Recency
2406,1949,65,Boomers,Bachelor,Married,54591.0,High,0,1,1,2013-08-05,63,0,376.0,4,94,12,9,24,519.0,3,6,2,8,5,19,0,0,0,0,0,0,0,High Recency
2712,1956,58,Boomers,Bachelor,Married,71866.0,Highest,0,1,1,2013-12-25,85,0,184.0,83,178,103,39,33,620.0,1,6,3,10,3,20,0,0,0,0,0,0,0,High Recency
5517,1969,45,Gen X,Bachelor,Married,25293.0,Lowest,1,0,1,2013-09-15,51,0,15.0,0,11,0,2,9,37.0,1,1,1,2,8,5,0,0,0,0,0,0,0,High Recency
10643,1987,27,Milennial,PhD,Single,42000.0,Low,0,0,0,2013-01-10,23,0,124.0,83,267,85,59,35,653.0,2,5,2,11,5,20,0,0,0,0,0,1,1,Low Recency
2254,1983,31,Milennial,Bachelor,Married,69520.0,Highest,0,0,0,2013-07-07,95,0,627.0,83,414,120,80,93,1417.0,1,8,6,5,5,20,0,0,0,0,0,0,0,High Recency
10281,1970,44,Gen X,Bachelor,Divorced,64713.0,High,1,0,1,2014-02-07,11,0,180.0,60,241,13,54,54,602.0,2,5,5,7,4,19,0,0,0,0,0,1,1,Low Recency
6958,1977,37,Milennial,Master,Married,27889.0,Lowest,1,0,1,2013-07-05,42,0,14.0,0,7,0,0,8,29.0,1,1,1,2,6,5,0,0,0,0,0,0,0,High Recency
954,1960,54,Gen X,Basic,Widow,22123.0,Lowest,0,0,0,2014-03-27,77,0,6.0,3,24,34,7,31,105.0,1,2,1,3,5,7,0,0,0,0,0,0,0,High Recency
5079,1971,43,Gen X,Bachelor,Married,50737.0,Low,1,1,2,2013-03-03,82,0,71.0,1,16,0,0,9,97.0,4,2,1,3,8,10,0,0,0,0,0,0,0,High Recency
10339,1954,60,Boomers,Master,Married,49736.0,Low,0,1,1,2013-06-23,83,0,161.0,0,22,0,0,24,207.0,2,4,1,4,6,11,0,0,0,0,0,0,0,High Recency
4643,1973,41,Gen X,Bachelor,Married,27803.0,Lowest,1,0,1,2012-08-26,40,0,8.0,26,46,38,9,49,176.0,2,3,0,4,8,9,0,0,0,0,0,0,0,High Recency
3117,1955,59,Boomers,Bachelor,Single,49973.5,Low,0,1,1,2013-10-18,95,0,264.0,0,21,12,6,122,425.0,3,6,1,5,7,15,0,0,0,0,0,0,0,High Recency
6497,1960,54,Gen X,Bachelor,Married,51651.0,High,0,1,1,2012-11-07,32,0,293.0,6,23,13,6,92,433.0,4,6,2,5,8,17,0,0,0,0,0,0,0,High Recency
5396,1988,26,Milennial,Bachelor,Married,68487.0,Highest,0,0,0,2013-01-13,48,0,758.0,12,385,33,89,89,1366.0,1,8,7,11,4,27,0,0,0,0,0,0,0,High Recency
5250,1943,71,Boomers,Master,Widow,51529.0,High,0,0,0,2013-10-30,75,0,532.0,83,490,120,89,122,1436.0,1,5,5,11,2,22,0,0,0,0,1,1,2,High Recency
1052,1969,45,Gen X,Bachelor,Married,56796.0,High,0,1,1,2013-02-16,24,0,656.0,38,161,62,47,37,1001.0,3,8,7,7,7,25,0,0,0,0,0,0,0,Low Recency
2802,1992,22,Gen Z,Master,Married,87000.0,Highest,0,0,0,2012-12-15,61,0,196.0,25,499,67,17,49,853.0,1,4,6,7,2,18,0,0,0,0,0,0,0,High Recency
6343,1959,55,Boomers,Bachelor,Married,79823.0,Highest,0,1,1,2014-03-31,6,0,822.1000000000001,73,380,114,73,43,1505.1000000000001,1,6,7,7,2,21,0,0,0,1,0,0,1,Low Recency
6507,1980,34,Milennial,Bachelor,Single,30828.0,Lowest,1,0,1,2013-10-04,16,0,16.0,11,15,2,0,12,56.0,2,1,1,4,3,8,0,0,0,0,0,0,0,Low Recency
7901,1971,43,Gen X,Master,Married,34109.0,Lowest,0,1,1,2013-11-06,39,0,9.0,1,7,2,1,4,24.0,1,1,0,3,4,5,0,0,0,0,0,0,0,High Recency
4865,1974,40,Gen X,Master,Divorced,53367.0,High,1,1,2,2013-08-31,2,0,229.0,7,140,10,3,11,400.0,5,5,1,8,7,19,0,0,0,0,0,1,1,Low Recency
2686,1969,45,Gen X,Basic,Married,22390.0,Lowest,0,0,0,2013-10-21,49,0,6.0,1,7,15,1,5,35.0,1,1,0,2,7,4,0,0,0,0,0,0,0,High Recency
3107,1976,38,Milennial,Bachelor,Married,71322.0,Highest,0,1,1,2014-05-02,31,0,121.0,24,124,24,15,42,350.0,1,4,1,7,2,13,0,0,0,0,0,0,0,High Recency
7734,1993,21,Gen Z,Bachelor,Single,79244.0,Highest,0,0,0,2012-12-19,58,0,471.0,83,125,120,61,122,982.0,1,4,7,7,2,19,1,0,0,0,1,1,3,High Recency
1146,1949,65,Boomers,Master,Married,49912.0,Low,0,1,1,2012-09-07,5,0,520.0,8,223,32,49,42,874.0,4,8,5,7,8,24,0,0,1,0,0,1,2,Low Recency
11031,1950,64,Boomers,PhD,Married,48699.0,Low,1,1,2,2013-05-21,90,0,26.0,1,10,2,0,3,42.0,1,1,0,3,5,5,0,0,0,0,0,0,0,High Recency
7428,1975,39,Gen X,Bachelor,Married,80144.0,Highest,0,0,0,2013-09-30,47,0,240.0,83,445,120,89,108,1085.0,1,3,7,8,2,19,0,0,0,0,0,0,0,High Recency
975,1956,58,Boomers,Bachelor,Single,54252.0,High,1,1,2,2013-05-28,25,0,178.0,4,26,8,4,44,264.0,5,4,1,5,6,15,0,0,0,0,0,0,0,Low Recency
1103,1976,38,Milennial,Master,Married,81929.0,Highest,1,0,1,2012-09-29,60,0,822.1000000000001,55,278,49,0,122,1326.1000000000001,2,4,4,10,6,20,0,0,1,0,1,1,3,High Recency
3422,1975,39,Gen X,Bachelor,Married,76068.0,Highest,0,1,1,2012-11-29,67,0,822.1000000000001,12,128,33,12,76,1083.1000000000001,1,2,3,4,6,10,0,1,0,1,0,0,2,High Recency
1055,1976,38,Milennial,Master,Married,53204.0,High,1,1,2,2014-03-20,40,0,29.0,0,8,2,0,6,45.0,1,1,0,3,4,5,0,0,0,0,0,0,0,High Recency
6544,1949,65,Boomers,PhD,Married,67911.0,High,0,1,1,2014-05-22,63,0,529.0,0,356,63,28,3,979.0,3,6,7,11,3,27,0,0,0,0,0,0,0,High Recency
1241,1984,30,Milennial,Master,Married,14796.0,Lowest,1,0,1,2012-09-17,1,0,13.0,3,8,7,4,16,51.0,2,1,0,3,8,6,0,0,0,0,0,1,1,Low Recency
2909,1974,40,Gen X,PhD,Married,78128.0,Highest,0,1,1,2014-02-19,89,0,822.1000000000001,24,230,16,24,36,1152.1000000000001,2,8,4,6,3,20,0,0,0,1,1,0,2,High Recency
5802,1972,42,Gen X,Basic,Married,14188.0,Lowest,0,0,0,2013-02-28,40,0,6.0,7,11,16,12,27,79.0,1,2,0,4,6,7,0,0,0,0,0,0,0,High Recency
1407,1986,28,Milennial,Basic,Married,20425.0,Lowest,1,0,1,2012-10-29,5,0,6.0,12,7,3,16,17,61.0,2,2,0,3,7,7,0,0,0,0,0,0,0,Low Recency
6183,1962,52,Gen X,Master,Married,58646.0,High,0,1,1,2013-06-10,3,0,62.0,1,44,6,5,22,140.0,1,2,1,4,4,8,0,0,0,0,0,0,0,Low Recency
340,1970,44,Gen X,Bachelor,Divorced,72967.0,Highest,0,1,1,2012-12-15,1,0,158.0,35,179,0,0,122,494.0,2,7,2,8,5,19,0,0,1,0,0,1,2,Low Recency
5991,1949,65,Boomers,Master,Married,48150.0,Low,0,1,1,2013-06-08,24,0,173.0,2,39,3,2,47,266.0,3,5,1,4,7,13,0,0,0,0,0,0,0,Low Recency
3104,1961,53,Gen X,Bachelor,Single,82332.0,Highest,0,0,0,2012-09-17,89,0,822.1000000000001,59,499,51,79,19,1529.1000000000001,1,5,3,11,2,20,0,0,0,0,1,1,2,High Recency
9729,1955,59,Boomers,Bachelor,Widow,58275.0,High,1,1,2,2013-06-02,48,0,189.0,10,253,56,43,64,615.0,5,8,2,7,7,22,0,0,0,0,0,0,0,High Recency
1008,1981,33,Milennial,PhD,Married,44953.0,Low,0,0,0,2012-12-21,31,0,728.0,17,133,11,8,122,1019.0,1,7,3,11,6,22,0,0,1,0,0,0,1,High Recency
11091,1953,61,Boomers,Bachelor,Married,34587.0,Lowest,1,1,2,2014-05-16,68,0,7.0,2,9,2,0,3,23.0,2,1,0,3,4,6,0,0,0,0,0,0,0,High Recency
3969,1974,40,Gen X,Master,Married,43018.0,Low,0,1,1,2013-11-01,46,0,35.0,4,17,7,6,64,133.0,1,2,2,2,5,7,0,0,0,0,0,0,0,High Recency
1916,1954,60,Boomers,Master,Married,45736.0,Low,0,1,1,2013-07-24,92,0,188.0,3,180,20,3,43,437.0,5,7,1,6,7,19,0,0,0,0,0,0,0,High Recency
9907,1969,45,Gen X,Master,Married,66476.0,High,0,1,1,2013-12-04,80,0,742.0,28,152,25,9,57,1013.0,2,6,7,10,4,25,0,0,0,0,0,0,0,High Recency
87,1981,33,Milennial,Master,Married,27733.0,Lowest,1,0,1,2013-08-26,16,0,6.0,7,7,26,2,17,65.0,2,2,0,3,7,7,0,0,0,0,0,0,0,Low Recency
8659,1952,62,Boomers,PhD,Married,69805.0,Highest,0,1,1,2014-01-21,50,0,750.0,71,174,13,10,20,1038.0,2,6,7,11,2,26,0,0,0,0,0,0,0,High Recency
6262,1962,52,Gen X,Master,Single,72217.0,Highest,0,0,0,2013-04-10,93,0,816.0,42,450,55,56,122,1541.0,1,3,7,8,2,19,0,0,0,0,0,0,0,High Recency
6147,1971,43,Gen X,Bachelor,Divorced,25818.0,Lowest,1,0,1,2012-10-18,51,0,6.0,2,8,2,2,9,29.0,1,1,1,2,7,5,0,0,0,0,0,0,0,High Recency
8832,1976,38,Milennial,Master,Married,37509.0,Low,1,0,1,2012-09-12,24,0,37.0,5,56,12,8,5,123.0,2,3,0,4,7,9,0,0,0,0,0,0,0,Low Recency
10067,1976,38,Milennial,Master,Married,25176.0,Lowest,1,1,2,2013-08-10,79,0,6.0,0,7,0,0,5,18.0,1,1,0,2,7,4,0,0,0,0,0,0,0,High Recency
7532,1980,34,Milennial,Bachelor,Married,43586.0,Low,0,1,1,2012-08-30,26,0,99.0,2,11,4,0,16,132.0,3,3,0,4,8,10,0,0,0,0,0,0,0,Low Recency
4915,1956,58,Boomers,Master,Married,53230.0,High,0,1,1,2012-08-03,86,0,176.0,72,98,120,21,122,609.0,4,5,2,11,5,22,0,0,0,0,0,0,0,High Recency
2115,1957,57,Boomers,Bachelor,Married,50116.0,Low,1,1,2,2014-06-20,68,0,54.0,0,10,0,0,3,67.0,2,1,0,4,5,7,0,0,0,1,0,0,1,High Recency
2088,1972,42,Gen X,Bachelor,Married,84906.0,Highest,0,0,0,2013-10-04,98,0,822.1000000000001,15,414,99,30,76,1456.1000000000001,1,5,6,11,2,23,0,1,0,1,1,0,3,High Recency
2493,1966,48,Gen X,Bachelor,Married,61286.0,High,0,1,1,2013-08-02,34,0,356.0,0,107,19,9,117,608.0,2,7,1,8,5,18,0,0,0,0,0,0,0,High Recency
6292,1986,28,Milennial,PhD,Married,82333.0,Highest,0,0,0,2013-03-30,60,0,822.1000000000001,0,359,46,89,17,1333.1000000000001,1,4,3,10,2,18,0,0,0,0,1,1,2,High Recency
1631,1965,49,Gen X,PhD,Married,65220.0,High,0,0,0,2012-09-03,3,0,822.1000000000001,63,292,0,25,12,1214.1000000000001,4,8,4,7,6,23,0,0,0,0,0,1,1,Low Recency
10104,1974,40,Gen X,Bachelor,Married,33590.0,Lowest,2,1,3,2013-11-03,65,0,6.0,0,7,0,0,3,16.0,1,1,0,2,7,4,0,0,0,0,0,0,0,High Recency
3006,1976,38,Milennial,Bachelor,Divorced,30992.0,Lowest,1,0,1,2013-04-22,83,0,17.0,0,14,7,3,3,44.0,1,1,0,3,7,5,0,0,0,0,0,0,0,High Recency
3919,1976,38,Milennial,Master,Single,72309.0,Highest,0,0,0,2013-03-11,64,0,822.1000000000001,0,499,50,38,3,1412.1000000000001,1,5,6,8,3,20,1,0,0,0,0,1,2,High Recency
11181,1949,65,Boomers,PhD,Married,57081.5,High,0,0,0,2013-08-29,85,0,6.0,1,7,1,1,3,19.0,1,1,0,2,2,4,0,0,0,0,0,0,0,High Recency
642,1980,34,Milennial,Basic,Married,16005.0,Lowest,1,0,1,2012-08-14,69,0,6.0,3,7,20,30,47,113.0,3,2,1,2,8,8,0,0,0,0,0,0,0,High Recency
4369,1957,57,Boomers,Master,Single,65487.0,High,0,0,0,2014-01-10,48,0,240.0,67,499,120,0,122,1048.0,3,3,5,6,2,17,0,0,0,0,0,0,0,High Recency
10127,1965,49,Gen X,Bachelor,Married,58692.0,High,0,1,1,2014-04-06,21,0,301.0,11,61,4,7,11,395.0,1,8,2,4,7,15,0,0,0,0,0,0,0,Low Recency
271,1969,45,Gen X,Bachelor,Widow,40590.0,Low,1,1,2,2013-10-02,30,0,154.0,0,50,6,11,37,258.0,5,3,4,3,6,15,0,0,1,0,0,0,1,Low Recency
4973,1970,44,Gen X,Bachelor,Single,20587.0,Lowest,1,0,1,2014-05-11,39,0,6.0,3,7,4,1,9,30.0,1,1,1,2,7,5,0,0,0,0,0,0,0,High Recency
2948,1954,60,Boomers,Master,Divorced,62637.0,High,0,1,1,2014-03-01,76,0,104.0,12,48,4,12,5,185.0,1,2,2,5,2,10,0,0,0,0,0,0,0,High Recency
2715,1966,48,Gen X,Master,Divorced,29435.0,Lowest,1,1,2,2012-08-06,11,0,70.0,3,37,4,2,64,180.0,4,3,2,2,8,11,0,0,0,0,0,1,1,Low Recency
10432,1974,40,Gen X,Bachelor,Divorced,19346.0,Lowest,1,0,1,2014-01-30,26,0,6.0,0,9,3,6,3,27.0,1,1,0,3,8,5,0,0,0,0,0,0,0,Low Recency
9216,1971,43,Gen X,Bachelor,Married,35788.0,Low,1,1,2,2014-01-23,34,0,23.0,2,11,3,1,4,44.0,2,2,0,3,6,7,0,0,0,0,0,0,0,High Recency
7124,1968,46,Gen X,Bachelor,Divorced,36997.0,Low,1,1,2,2013-02-01,72,0,43.0,4,12,8,0,27,94.0,5,2,1,4,5,12,0,0,0,0,0,0,0,High Recency
9727,1957,57,Boomers,Bachelor,Married,23539.0,Lowest,0,0,0,2014-02-28,13,0,6.0,24,11,16,1,25,83.0,1,2,0,4,6,7,0,0,0,0,0,0,0,Low Recency
5136,1973,41,Gen X,Bachelor,Single,65333.0,High,0,1,1,2014-01-17,58,0,654.0,7,92,0,15,30,798.0,5,8,4,8,6,25,0,0,0,1,1,0,2,High Recency
9790,1957,57,Boomers,Bachelor,Single,78499.0,Highest,0,0,0,2013-11-23,12,0,822.1000000000001,72,170,47,36,97,1244.1000000000001,1,8,3,4,4,16,0,0,0,0,1,1,2,Low Recency
1818,1971,43,Gen X,PhD,Married,29732.0,Lowest,1,0,1,2014-03-25,23,0,25.0,0,8,0,1,4,38.0,1,2,0,2,8,5,0,0,0,0,0,0,0,Low Recency
1100,1960,54,Gen X,Master,Married,41275.0,Low,1,2,3,2014-03-24,33,0,24.0,4,22,0,2,9,61.0,4,3,1,3,5,11,0,0,0,0,0,0,0,High Recency
7873,1973,41,Gen X,PhD,Married,63516.0,High,1,1,2,2013-07-06,30,0,141.0,11,114,15,14,5,300.0,4,4,1,7,5,16,0,0,0,0,0,0,0,Low Recency
10609,1962,52,Gen X,PhD,Married,42769.0,Low,0,1,1,2013-10-12,15,0,71.0,0,13,3,1,3,91.0,2,1,1,4,4,8,0,0,0,0,0,0,0,Low Recency
6950,1958,56,Boomers,Master,Married,49572.0,Low,1,1,2,2013-12-15,25,0,35.0,1,16,0,1,3,56.0,2,2,0,3,7,7,0,0,0,0,0,0,0,Low Recency
7233,1972,42,Gen X,Bachelor,Married,69209.0,Highest,0,0,0,2012-09-17,4,0,496.0,32,499,120,48,122,1317.0,2,5,3,6,4,16,1,0,0,0,0,0,1,Low Recency
9481,1976,38,Milennial,Bachelor,Married,17148.0,Lowest,1,0,1,2014-01-28,80,0,9.0,9,11,13,10,16,68.0,4,3,1,3,8,11,0,0,0,0,0,0,0,High Recency
7699,1969,45,Gen X,Bachelor,Widow,40590.0,Low,1,1,2,2013-10-02,30,0,154.0,0,50,6,11,37,258.0,5,3,4,3,6,15,0,0,1,0,0,0,1,Low Recency
2711,1976,38,Milennial,Master,Married,30560.0,Lowest,1,0,1,2013-06-27,6,0,9.0,1,7,4,5,7,33.0,1,1,0,3,7,5,0,0,0,0,0,0,0,Low Recency
8933,1983,31,Milennial,Master,Married,32146.0,Lowest,1,0,1,2014-05-12,16,0,26.0,3,23,4,7,3,66.0,2,2,0,4,6,8,0,0,0,0,0,0,0,Low Recency
8726,1964,50,Gen X,Master,Divorced,41713.0,Low,1,1,2,2014-04-29,57,0,77.0,8,44,10,10,25,174.0,5,3,1,4,6,13,0,0,0,0,0,0,0,High Recency
1515,1975,39,Gen X,Master,Married,34176.0,Lowest,0,1,1,2014-01-22,9,0,11.0,2,7,4,2,3,29.0,1,1,0,3,3,5,0,0,0,0,0,0,0,Low Recency
5186,1955,59,Boomers,PhD,Married,58482.0,High,0,1,1,2014-03-12,59,0,576.0,7,115,19,7,7,731.0,2,7,4,9,6,22,0,0,0,1,0,0,1,High Recency
10157,1965,49,Gen X,Bachelor,Single,59686.0,High,0,1,1,2014-01-25,78,0,89.0,15,89,34,42,5,274.0,1,4,1,6,4,12,0,0,0,0,0,0,0,High Recency
5667,1964,50,Gen X,PhD,Married,60896.0,High,0,1,1,2012-10-11,90,0,822.1000000000001,30,399,60,46,122,1479.1000000000001,3,8,7,4,6,22,0,0,0,0,0,1,1,High Recency
902,1980,34,Milennial,Bachelor,Married,62994.0,High,1,0,1,2014-03-04,74,0,224.0,12,48,4,12,12,312.0,1,6,2,4,6,13,0,0,0,0,0,0,0,High Recency
977,1957,57,Boomers,Bachelor,Married,47320.0,Low,0,1,1,2013-08-01,10,0,200.0,19,111,50,15,19,414.0,5,5,1,8,6,19,0,0,0,0,0,0,0,Low Recency
7313,1949,65,Boomers,Master,Widow,74859.0,Highest,0,0,0,2013-06-03,63,0,570.0,73,499,120,89,73,1424.0,1,6,5,11,3,23,1,0,0,0,0,0,1,High Recency
7600,1992,22,Gen Z,Basic,Single,15253.0,Lowest,1,0,1,2013-10-28,13,0,6.0,3,7,8,1,13,38.0,2,1,0,3,7,6,0,0,0,0,0,0,0,Low Recency
9706,1974,40,Gen X,PhD,Single,31560.0,Lowest,1,0,1,2013-06-24,98,0,62.0,1,20,4,0,7,94.0,2,2,1,3,8,8,0,0,0,0,0,0,0,High Recency
2429,1954,60,Boomers,Bachelor,Divorced,72071.0,Highest,0,1,1,2013-02-14,4,0,531.0,69,300,120,89,122,1231.0,3,5,4,8,2,20,0,0,0,0,0,0,0,Low Recency
3520,1990,24,Milennial,Master,Single,91172.0,Highest,0,0,0,2013-03-27,94,0,162.0,28,499,0,28,56,773.0,1,4,3,7,3,15,1,1,1,0,1,1,5,High Recency
